index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
3010	1372079557281345541	train	side-effect	EU suspended the use of the Oxford-Astrazeneca Covid-shield vaccine, as it causes side-effects. Recently I have also come to know that this vaccine first dose causes fever, cough, and body ache. Still this vaccine is not banned in India yet. [USER]	41	41
3011	1341840497816580097	train	pharma	Pfizer’s vaccine maximizes profit, not the greater good | Column [URL]	11	11
3012	1355889760821149706	train	side-effect,ingredients	[USER] Vaccines from Sinovac, Sinopharm, and CanSino Biologics use pork-derived gelatin. Sinopharm in particular is the most unsafe vaccine developed till now. Pakistan is officially Porksitan now.	27	27
3013	1337468759687258115	train	ineffective,side-effect	[USER] [USER] [USER] You might want to read the fine print on side effects and also look how the FDA under your administration has manipulated the stock market. Pfizer may have a vaccine but it’s not the best one in my opinion. Look at Inovio. Has a defense contract but no support for vaccine	54	54
3014	1344776930441261063	train	ineffective	Pfizer themselves say there is no evidence the vaccine will work with delay for second dose over 3 weeks. This is more criminal madness	24	24
3015	1400895364912271366	train	pharma	Sent from an Android phone that David did not NEED, but which involved slave labor in getting raw materials & which was partially made in China funding Chinese forced abortions. He needs this phone less than a COVID vaccine & cooperates in evil more by using it.	47	47
3016	1403177450503344131	train	side-effect	[USER] [USER] [USER] Studies never translate well into the real world. In Europe where hundreds of millions of AZ and Pfizer have been given, no difference was noted between either vaccine. Both hit the high 90s mark in preventing serious illness after two doses.	44	44
3017	1374833681240576001	train	none	"Not sure what happened to the ""rules"" but nearly all [USER] hospitals have these signs. And you need ""written consent"" to do so. They must relax the rules for celebs, blue check marks, and experimental #vaccine pushers. thinking face #BorisJohnson [URL]"	39	41
3018	1340767176656121861	train	rushed,side-effect	[USER] The vaccine marketing push has started. Remember people are dying today bc of covid-19 and not their cormorabities, however after your vacinnes its all about your cormorabities.	28	28
3019	1354130335592804354	train	ineffective,mandatory	[USER] [USER] Thats the answer to the more obvious question, the real question is why push ahead with the vaccine passport idea if the vaccine isn't stopping transmission?!	28	28
3020	1325885918784401409	train	pharma,ingredients	FUCK BILL GATES THE MURDERER I WILL NEVER TAKE THE POISON VACCINE BECAUSE IM NOT DUMB #billgates #pfizer #covid #covid19 #vaccine #vax #antivaxx #BioNTech	24	24
3021	1290444599278829570	train	side-effect	Older, but a vaccine is on the horizon. So the NIH is in bed with Moderna to produce a vaccine: conflict of interest? Pshaw. The NIH declaring HCQ dangerous two days ahead of the FDA - ans so removing competition - is not conflict of interest (also 9 members of the board Gilead).	53	53
3022	1344942940930584576	train	rushed	Pfizer has said it has tested the vaccine's efficacy only when the two vaccines were given up to 21 days apart. UK extending this to 12 weeks is NOT SCIENCE. It's NOT been tested. This is 'Britain knows best' at its very worst. Stop this lunacy! [USER] [USER] [USER]	49	49
3023	1339231165186764803	train	rushed	[USER] You realise that Pfizer didn't even carry out sufficient trials right? They weren't due to be concluded until January 2023, so how comes they've seemingly cut corners?	28	28
3024	1374384870663680006	train	ineffective,side-effect	[USER] Fair warning, some people, and I do mean some get ill after having the vaccine and it seems to (anecdotally) hit women harder. This means it's working of course and the effects only last a short time.	38	38
3025	1331053047171133441	train	none	Now they know we NOT about to accept this COVID vaccine. As for the me and mine, we wearing masks and keeping to ourselves. Y’all can have that...	28	28
3026	1343433688013361152	train	ineffective	[USER] how is work on this vaccine “progressing well”? There is no evidence provided by [USER] of efficacy yet the Australian Govt is proceeding with its deployment as if the data is in. How are Australians to trust you when you behave in this manner? Cc: [USER]	47	47
3027	1376890708158730240	train	mandatory	[USER] [USER] [USER] [USER] Also, to require a vaccine passport for a vaccine that is not FDA approved is illegal.	20	20
3028	1402545881891569667	train	side-effect	[USER] why astrazeneca vaccine are still selling?? need ban astrazeneca first,, blood clots not rare in az vaccine tbh [URL]	20	20
3029	1383040416967241731	train	side-effect	RT reported that 37 people in Denmark are requesting compensation over adverse effects they say were suffered after getting a Covid jab. Most of the cases are related to AstraZeneca’s vaccine, which the country has stopped using permanently. [URL]	39	39
3030	1343215749746200577	train	ineffective	[USER] [USER] From what I understand, the vaccines won't stop you getting covid. Are you okay with accepting a vaccine that hadn't been fully tested? Are you okay with a vaccine for which the maker accepts no liability if you suffer side effects, a number of which have been reported already?	51	51
3031	1340592644003688450	train	none	Aah! Why hasn't the Pfizer CEO injected his own COVID-19 vaccine? via [USER] [USER] [URL]	15	15
3032	1365363936581849091	train	unnecessary,mandatory,ingredients	[USER] [USER] I hate to break it to you, but people aren't getting vaccinated because they realize their immune systems are the best defense and don't want to be injected with poison. They really need to stop pushing these voodoo vaccines.	41	41
3033	1364759489535242240	train	ingredients	Just found out what’s in the COVID-19 vaccine, I am disgusted and repulsive by this and will be opting out of receiving the COVID-19 vaccine	25	25
3034	1371219224887234561	train	ineffective,unnecessary,mandatory	Am I surprised? No. I wait taking any vaccine. #vaccine passport? No thanks. Also you can still get #Covid 19 while you are vaccinated. Also you can spread it too. Only it protects you from the serious, potential risks of the virus. (1-2% death)	43	44
3035	1376636353643941891	train	mandatory	I’m not getting a gun license. I’m not getting a vaccine passport. Y’all can fuck all the way the fuck off. [URL]	22	22
3036	1297816677070114816	train	rushed	[USER] [USER] I suspect there is an opportunity for criminal charges against Hancock/HMG/NHS regarding not having the HCQ+zinc treatment. Down the line there could also be for the awful 'safety' testing of the Oxford Vaccine	35	35
3037	1297954211317944320	train	country,political	Well, let me ask you--would you take a vaccine from Russia when Putin just poisoned his opponent in the election. Not me. The griffter, Trump will try to make money on it. He'll buy up the stock and then promote it like he does oleander, a rat poison.	48	48
3038	1356718017556738052	train	pharma	"[USER] This ""study,"" characterised by an Oxford spokesperson, has not even made it to ""pre-print."" At the moment, it's little more than a press release. The AstraZeneca vaccine is still seen as dubious in the United States because of the major confusion in dosages and openness. [URL]"	47	47
3039	1450490285071355904	train	side-effect	"[USER] [USER] [USER] [USER] [USER] Just a few examples: the work of scientist Andreas Greinacher about 'thrombotic events', the horrendous findings of postmortems into the deaths from VITT of 2 people in Sicily who got the AZ-Oxford vaccine, & restrictions on use of the vaccine: none of this is ""discreditation""."	50	50
3040	1252695106332823552	train	pharma,political	"[USER] In my view, Oxford knows they are in a ""win-win"" position. Government coughed up the cash already & they already have the SARS candidate to play with. Govt only want a vaccine *promise* to be dangled in front of us all like a carrot on a stick, to keep us happy & moving forward."	55	55
3041	1293356251229949955	train	rushed	[USER] [USER] You can hope. I've read they skipped some of the animal trials they usually do. You know if that's true? I'm not a fan of the Moderna vaccine.	30	30
3042	1453347417835950084	train	side-effect,mandatory	Covid live: BMA has ‘grave concern’ over mandatory NHS staff vaccines; Russia sets new record for daily deaths [URL] Meanwhile, complicit silence from the media as WHO, EMA and CDC continue to ruin the lives of those vaccinated with Sputnik.	40	40
3043	1328419597293285377	train	ineffective	[USER] [USER] I still don't believe it is safe, but I care about you as a fellow human being, that also has a very good spirit and heart. You are brave to trial this, I wish you all the best, and I hope you have all good natural herbs and natural therapies to help you heal along the way.	59	59
3044	1339551047010938882	train	rushed	[USER] Where can I find the data on deaths caused by the corona vaccination? More research is needed to determine which people are likely to be injured by vaccines. Metabolomics is a research method that investigates differences & should become used more often.	43	43
3045	1418722590512730114	train	ineffective	Fully vaxed? Don’t be so sure Two shots of #AstraZeneca vaccine are 67% effective against the #Deltavariant versus 74.5% effective against the #Alphavariant. [URL]	24	24
3046	1287660057577086976	train	pharma,conspiracy	We’re being conditioned for the vaccine Baz. Masks will soon be replaced by vaccine, you wait and see! At some point people need to see through the bullshit and pushback against this tyranny!	33	33
3047	1440890398809866240	train	side-effect	"#VAERS 80y female sign #Pfizer #CovidVaccine #NEUROLOGY #vaccinedeaths ""Abnormal behaviour, Aggression ... Blood glucose increased, Condition aggravated, Confusional state, Crepitations, Death, Dementia ... Repetitive speech, Salivary hypersecretion, Slow speech"" [URL]"	27	30
3048	1344736079396659201	train	mandatory	Any government and its agents (mass media) which coerces and extorts people to receive vaccination will be criminally guilty of potential mass poisoning of populations, and in violation of the most fundamental ethics that pertains to all living beings. #Welcome2021	40	40
3049	1337016325626060801	train	side-effect	[USER] [USER] [USER] [USER] What you are asking for is called a live risk environment, which means people have to die for the data; thankfully people have a choice and not take it	33	33
3050	1437167245340332036	train	side-effect	[USER] [USER] [USER] [USER] [USER] [USER] [USER] I assume this is the raw data. Direct from yellow card reports. Given that 1,300 people die every day in the UK it is not surprising that some have been recently vaccinated. That is what is reported. The 72 AZ deaths are confirmed as being caused by the vaccine.	56	56
3051	1376307959337213959	train	ineffective,unnecessary	[USER] The best chance to fight the virus is to live a healthy lifestyle though, not relying on a vaccine. As for the idea that it can just be eradicated is nonsensical because of the low fatality/high spreading that would be impossible to even measure let alone achieve	48	48
3052	1342211667791282176	train	ineffective	It’s about the math. The self-proclaimed “Masters of the Universe” don’t believe you can do the math. Well, can ya, punk? YES! Take today’s cases, reported by the WHO? Divide that number by 328,000,000 Americans, to find that NOT taking King Pfizer’s vaccine(s) is 96% effective. [URL]	47	47
3053	1329513856364851200	train	side-effect	"""Pfizer’s history of being fined billions for illegal marketing and for bribing government officials to help them cover up an illegal drug trial that killed eleven children (among other crimes) has gone unmentioned by most mass media outlets"""	38	38
3054	1374827669032996865	train	none	[USER] [USER] [USER] I have declined this vaccination, but it is not true to say it is untested. That is clearly false.	22	22
3055	1301889588701528064	train	country	[USER] LOLOLOL, because it gave people COVID. Who would trust a Russian vaccine?????	13	13
3056	1341266793080516609	train	side-effect,ingredients,conspiracy	"Title: Suspicions grow that nanoparticles in Pfizer vaccine trigger allergic reactions speech balloon : From the title I thought this was a ""nanoparticles are growing"" vaccine that allows us to have some ""nanny effects"" to control some kind of brain health disorder."	40	42
3057	1327780203884654595	train	ineffective	Pfizer’s covid vaccine is 90% effective. Flu vaccine is 44% effective. Polio is 98%, Measles, & Chicken pox ~ 90% too. My gripe is theres no follow up to see if you developed the antibody. If you get a vaccine, you won’t know if you are protected. 1 in 10 still get it. face with monocle	54	56
3058	1378395904240013313	train	ineffective	[USER] [USER] [USER] The vaccine literally doesn't stop u from getting covid	12	12
3059	1335059553566814209	train	side-effect	[USER] Did I not read an article recently stating that Pfizer said the vaccine could cause sterilization? Can you address this please?	22	22
3060	1254322126208692224	train	pharma	Will vaccine be contaminated? Is is true that big pharma has no liability. Why does ‘philanthropist’ own research, manufacturing, distribution of vaccines. But he wants a 20% return & openly talks of population reduction. I read his father into eugenics (Nazi?). Smell here!	43	43
3061	1313095535923015680	train	ineffective	[USER] So you are hedging that the oxford vaccine will be viable in the spring as projected! So when it isn’t what then? Why is the action level for this virus 100/100000? But every other outbreak is 400/100000? #WhyAreTheyDoingThis	39	39
3062	1348973394440708098	train	political	[USER] Well i believe there won't be an election until Trudick get enough covid vaccine into enough people to claim he did something right. So probably not until the fall. We all know minoritie governments don't usually last long.	39	39
3063	1389856560990412804	train	side-effect	#WorldCovidUpdate India India accounted for 46% of the new COVID cases worldwide last week and 1 in 4 of deaths Canada The Canadian province of Alberta reported its first death of a patient from a rare blood clot condition after receiving the AstraZeneca vaccine. [URL]	43	45
3064	1335733587841323011	train	pharma	[USER] [USER] Withdraw the legal immunity from prosecution from Pfizer (and the others), if they don't have faith their product works with no problems, why should we?	27	27
3065	1309163620153151492	train	rushed	COVID vaccine clinical trials doomed to fail; fatal design flaw; NY Times opinion piece exposes all three major clinical trials - [URL]	22	22
3066	1376927419492368389	train	political	The Nova Scotia government has put me in a vaccine type/category that other provinces have declined. They tell me if I refuse I have to wait.......a big thank you for putting my life at risk. #imatter #getittogether enraged face enraged face enraged face enraged face enraged face	38	47
3067	1344371487390760960	train	ineffective	[USER] [USER] [USER] So you want us locked down until the vulnerable are all vaccinated, although it still won't stop the spread, and could take 6 months. Then what?	29	29
3068	1185221516553867275	train	ingredients	There is a report of heavy metal in baby food. Says it interferes with the way the brain is wired. What about the metal in vaccines? They worry about food but not a vaccine? Why?Please look it up and consider what about vaccines......?	43	43
3069	1346595838466912261	train	rushed,ingredients	[USER] [USER] [USER] It's the Pfizer bio tech covid vaccine. Why would I lie. Compare the ingredients. 100% of old and sick are on some meds. No combined testing. Guinea pigs.	31	31
3070	1354638874362826752	train	rushed	[USER] [USER] You might want to look into it a little more. It's barely even a vaccine but mRNA vaccine technology that has not been tested long-term and may worsen infection through pathogenic priming. And could cause autoimmune disease and doesn't stop transmission. [URL]	44	44
3071	1414073004452040704	train	side-effect	[USER] I know several families where everyone got COVID19 Vaccinated people had either mild disease or asymptomatic positivity. Unvaccinated ended up in ICU, and some died (all unvaccinated) Vaccine Oxford ChAdOx1	31	31
3072	1407907583617208325	train	country	Germany and South Africa demand action over spoiled Johnson & Johnson Covid vaccines [URL] via [USER]	16	16
3073	1277888730037018625	train	rushed,mandatory	[USER] [USER] Explicitly said I was not an anti-vaxxer. Just avoid new vaccines Everyone is free to choose. Did I choose for them? Are you limiting free speech?	28	28
3074	1339303276186099712	train	side-effect	[USER] [USER] [USER] I mean if you have 50 million people getting the shot it’s going to happen people will die within a few days of it, because bad things happen relatively often when large numbers are involved, completely ridiculous to worry about this stuff.	45	45
3075	1064229450605346817	train	side-effect	[USER] [USER] [USER] [USER] Agreed, especially with the flu vaccines of late. And a number actually contract seem to CONTRACT the flu, or some mild version, during the vaccination itself. As I said; in some areas, we seem to be over-vaccinating.	41	41
3076	1303568340032643072	train	rushed,side-effect	[USER] [USER] [USER] [USER] The side effects of an mRNA vaccine will probably be long term...things like autoimmune disorders. These won't show up in clinical trials that barely last a few months.	32	32
3077	1326598342449782785	train	unnecessary	So can someone tell me why we need this scam vaccine when Johnson and Donald Trump are supposed to have had Covid-19 , so why can’t people get exactly the same treatment as they did as I remember Boris made a big deal about the nhs saving his life but we have to save the nhs.	56	56
3078	1048372107049095169	train	side-effect	"[USER] Mothers of autistic children are mocked & set-straight by too many ""experts"" out there. My sons predated vaccine overload. They suffered oxygen deficiency at birth. Brain damage that causes autism can come from many different factors. Research on vaccine injury must be demanded."	44	44
3079	1343234044276797440	train	ineffective	Seriously? Why would you be worried if a vaccine worked? It really shouldn't matter being surrounded by COVID if the vaccine worked. Seems like you have no trust in your vaccine. Use logic, Mr. Yang, and stop your authoritarian impulses. Mayor? I think NOT.	44	44
3080	1255582173534486528	train	ingredients	[USER] [USER] [USER] [USER] [USER] They call it vaccine injury, not specific to one cause. There is enough evidence to say correlation, but that doesn’t mean causation. So they look at the chemicals added to preserve the vaccine, which can cause harm. (Not to everyone). That’s why they look for safer vaccines.	52	52
3081	1253812242778210305	train	none	"[USER] [USER] I will never, never be caught getting a so-called ""vaccine"" from your shady, corrupt company. No thanks."	19	19
3082	1336286418679820289	train	ineffective	[USER] During that year, the flu vaccine was 35% percent, as opposed to other higher percentages previous years. People are COVID fatigued, as you know. If the vax was worth taking, I’d do it, but knowing it has to take time to build up, I’m forgetting what my family’s faces look like.	52	52
3083	1294599798029524995	train	rushed	[USER] [USER] I feel like suboptimal vaccines are being pushed into population . FDA approves phase 3 without peer review for moderna . What is going on here ? People deserve the best vaccine , not the worst! #ino4800 #inovio	40	40
3084	1408481638279827458	train	ineffective,rushed,country	"the [USER] put out a tweet - which is sensationalistic - which leave out the important detail: these ""over dozen fully vaccinated doctors"" - it was all with a Chinese vaccine that has provided ==>ZERO<== efficacy data where similar events in other countries prove it is WORTHLESS [URL]"	48	48
3085	1320925646625751040	train	ineffective,unnecessary,rushed	[USER] [USER] [USER] Yes in year 2. I still think a huge group of people either won't get the vaccine or won't have access to it. I also am not completely sold on the effectiveness of a rushed vaccine. Over time we will get it down to levels similar to the flu but I suspect that will take a few year	61	61
3086	1304778689071255553	train	side-effect	[USER] [USER] Science can’t fix COVID-19 yet! And if they do is just going to be 1% of them making a vaccine with a secondary effects. Meanwhile Chinese scientists probably already testing a new Frankenstein virus microbe ! Man make religion happen, smartphones are the new religion.	46	47
3087	1298180642262450176	train	mandatory	"[USER] And we know damn well you are just going to use the regular flu season this winter and label everything under the sun as ""covid 19"" to lockdown the country again and to force vaccination on the population. Your a disgrace of a man absolute disgrace"	47	47
3088	1375094093324414978	train	ineffective	We, the vaccinated, will stop wearing our masks and will go back to normal. We’ll still be spreading it, because the vaccine doesn’t stop us getting it, it just means we don’t get sick. 2/	35	35
3089	1360339472299171842	train	side-effect	"[USER] What's the current ""dead FROM vaccine"" count? And remember - you have to count it the same way covid ""deaths"" are counted!"	23	23
3090	1251874498053373952	train	none	Antarctica shouldn't dream of Corona Virus vaccine without worry.	9	9
3091	1318191082035843074	train	ineffective	From everything I've read, a vaccine is very unlikely. Covid is basically not a respiratory disease but an immune disorder. Some people have a dysfunctional immune response to the virus. There's no way to immunise this.	36	36
3092	1332318632236388352	train	pharma	[USER] I don’t want Moderna vaccines. Only therapeutics. Moderna in bed with Bill Gates. What are you doing my beloved Trump?	21	21
3093	1333506177922199553	train	none	[USER] Yep I love going to gigs but I would rather go with out than take a vaccine #justsaying	19	19
3094	1377536485201743874	train	side-effect	Woman suffers agonizing rash after Oxford-AstraZeneca COVID vaccine [URL] [URL]	10	10
3095	1339416650198597633	train	side-effect	Alaska Health Worker Had a Serious Allergic Reaction After Pfizer's Vaccine [URL] via [USER] Becoming apparent that this stuff is garbage!	21	21
3096	1352522363712098304	train	ineffective	[USER] 2nd year med student with a sincere question - if the vaccines don’t prevent infectivity and ability to carry/transmit Covid, why should people who aren’t high risk be getting vaccinated right now? I don’t understand why my classmates are lining up for the vaccine.	45	45
3097	1417661084715032578	train	side-effect	Search Results from the #VAERS Database 31y male sign #Nevada #Moderna #Covidvaccine #heartAttack #cardiology Administered by #military [URL]	15	18
3098	1335239608255336448	train	pharma,political	[USER] The same vaccine was rejected in Switzerland. Also, in the UK if something goes wrong you won't be able to sue Pfizer as it's a part of the agreement between British government and the company.	36	36
3099	1336111235746713602	train	mandatory	[USER] I hope so. We also need lawyers willing to file thousands of lawsuits against any company forcing a Covid vaccine as a precondition to service or employment. Time to #StopTheGreatReset flushed face	32	33
3100	1220472904984428545	train	conspiracy	[USER] Fear porn.. they want masses of people to voluntarily get vaccinated.. it’s all part of their agenda	18	18
3101	1256725603325263873	train	none	[USER] [USER] [USER] Absolutely i agree. I will not get a flu vaccine and certainly not getting covid one either	20	20
3102	1342744133610295296	train	side-effect	US nurse faints after Pfizer-BioNTech COVID-19 vaccine shot [URL] via [USER] They know the shot is dangerous but they vaccine people with that poison	24	24
3103	1397842214110253060	train	side-effect	While breathlessly claiming a PR effort that “could be linked” to Russia, major Western outlets are turning a blind eye to the very real report, authored by AstraZeneca, asking for better standards of data about vaccine safety. [URL]	38	38
3104	1236223154248445953	train	side-effect	the pro-#vaccine propagandists don't know anybody with #autism, they think they're experts on my condition just because they watch TV and movies. #StopVaccines #vaccineInjured #VaccinesCanKill #ActuallyAutistic #StopDiminishingAutism #StopAbleism #VaccinesCauseCustomers [URL]	30	30
3105	1337146627811803138	train	ineffective	"[USER] [USER] That was then. This is now. I'm throwing all my trust behind Pfizer now. Can't wait to get the rushed to market, new-gen experimental vaccine with ""90%"" chance of success to keep myself safe from that killer virus out there we are all hiding from with a meagre 99.9% survival rate [URL]"	54	54
3106	1337195402379014144	train	side-effect	[USER] [USER] I heard people have gotten Bell's Palsy from the Pfizer vaccine. No thanks.	15	15
3107	1397403802676842497	train	side-effect	First man in world to get approved Covid jab is dead: Brit William Shakespeare dies at 81 from a stroke after long illness on December 8 he received the Pfizer/BioNTech jab at the University Hospital Coventry. [URL]	37	37
3108	1339118700276953088	train	ineffective	[USER] Yes but is the Oxford vaccine effective. How will I know if it has worked or not. There's a shortage of Pfizer vaccines and problems with logistics and the Moderna vaccine won't be rolled out till March, in very small quantities. Safety is not the only issue.	48	48
3109	1357309337983569920	train	ineffective,country	[USER] China's vaccine is very dangerous it has been banned in many south American countries. Chinese vaccine is spreading more Corona virus in people who is taking Chinese vaccine. Please take care of your family. [URL]	36	36
3110	1353770204937949184	train	ineffective	[USER] [USER] What I suspect: those given booster later than 21 days will have less vaccine efficacy and need a 3rd shot. But first people are going to get overconfident and sick. Then people will say the vaccine doesn't work. Meanwhile Pfizer profits and blames AB for any issues with vaccine	51	51
3111	1280110948976558080	train	pharma	"[USER] ""...no vaccine or drug has been approved to prevent or treat COVID-19 yet."" They're available! Why not approved? Time for a class-action lawsuit against medical entities who knowingly hide the cure! #HCQ"	33	33
3112	1287331917528879110	train	unnecessary,conspiracy	Every person carries the corona virus with them If you take good care of yourself and your immune system is intact, don't worry. The coronavirus is no longer a flu. The government sows unnecessary fear for a dark reason! they want to give you a deadly vaccine!	47	47
3113	1370291294401073152	train	ineffective,pharma	The idea of 'zero covid' is pathetic. Viruses mutate, on a global stage. WHEN covid mutates past the reach of this 'vaccine', those vulnerable will need another. Like Flu. Global companies are creating new markets for their unnecessary products.	39	39
3114	1353886643283849217	train	rushed	Maybe Michelle, spend some time learning about the vaccine before you promote it?	13	13
3115	1344831072987709440	train	rushed	[USER] [USER] [USER] [USER] Even more worrying. In their hurry to rush the Pfizer vaccine through the U.K. agreed not to hold Pfizer responsible for any problems.	27	27
3116	1352813059824205825	train	political	va [USER] Biden wants to squeeze an extra shot of vaccine out of every Pfizer vial. It requires special syringes. [URL]	21	21
3117	1366085639863635971	train	conspiracy	My entire life changed with one word...vaccine! I then knew it was all about control. Now is the time to #optout #anarchy #agorism #freesociety	24	24
3118	1336481772985446400	train	side-effect	"[USER] ""Six people died in Pfizer’s late-stage trial of the COVID-19 vaccine, the US Food and Drug Administration has revealed just hours after Britain became the first country in the world to roll out the vaccine."" KS: ""You'll be dead and you'll be happy"" [URL]"	45	45
3119	1388469392866938880	train	side-effect	Former Pfizer Chief Scientific Officer on Experimental COVID Injections: “I Have Absolutely no Doubt that we are in the Presence of Evil” - Vaccine Impact. [URL]	26	26
3120	1336329375633969154	train	side-effect,conspiracy	Based off the amount of people upset that the Pfizer V supply wasnt increased its clear they will reach their goal of human 2.0. People begging to have their dna altered. U can’t make this up.	36	36
3121	1255302370818473985	train	mandatory	[USER] [USER] while uk people are at home people under smokescreen of corona virus and lockdown uk corrupt gov changed the 1984 control of disease act meaning it takes away peoples rights can force them to have a vaccine even take away their property this is tyranny [URL]	48	48
3122	1355317684485955585	train	side-effect	Think twice about getting vaccinated if you’re pregnant. PASS IT ON...	11	11
3123	1293161896921706497	train	country,political	I trust Russia about as much as I trust the US which is to say that I don't trust them at all. If you want to go take your shot or end up in the gulag, comrade - then you do that. Would you trust a vaccine that Trump shows up with? Don't trust Putin either. #RussianVaccine	57	57
3124	1265565493827698688	train	unnecessary	UK wake up now! We are just #human stock to #cabal #elites #tories We are treated like sheep with an evil shepherd. Say no to #SocialDistancing #masks #vaccines It is time to protest & rise in large numbers. We unite, we are strong. #WednesdayVibes #Covid 19 #COVIDIOTS are right!	48	49
3125	1333759541977210880	train	pharma,political	Moderna needs to test their vaccine on DEMOCRATS first. I don't trust any Gates/Fauci concoction!	15	15
3126	1354195872687468544	train	mandatory	[USER] Don’t care... business as usual for me, no mask, no restrictions, see friends and family beaming face with smiling eyes and stick ya vaccine where the sun don’t shine thumbs up thumbs up	27	34
3127	1263138444206764033	train	mandatory	[USER] : BY CHOICE ONLY - DO NOT SAY MANDATORY!! Donald Trump Optimistic About ‘Staggeringly Good‘ Moderna Coronavirus Vaccine [URL] via [USER]	21	22
3128	1322627540402479104	train	political	[USER] [USER] [USER] Boris is following the 'expert advice' of a couple of shills with vested interests in the testing/vaccine industry. A half decent PM would have thrown them out months ago. #2ndLockdown #JohnsonMustGo	34	34
3129	1409108513444429833	train	ineffective	[USER] [USER] Pfizer - the rubbish vaccine. Greatest for the rubbish bin.	12	12
3130	1350805386832605185	train	side-effect	No the trials suggest the opposite - the [USER] vaccine had more side effects, especially after the second dose.	19	19
3131	1339948832449163266	train	side-effect	Alaska health care worker released from hospital after vaccine allergic reaction [URL]	12	12
3132	1255825272798089219	train	none	But they said there is no vaccine yet where will this one come from? #StoptheNCDCBill	15	15
3133	1353346425762033665	train	pharma	"Title: Gates Found convinced Oxford to sell its vaccine right exclusive to AstraZeneca speech balloon : The guy who was the first scientist for the vaccination, was a genius by nature, to work in the world of medical research. ""The vaccines in the UK are not a good idea if you are…"	50	52
3134	1383772434004725760	train	side-effect	[USER] [USER] [USER] [USER] [USER] A background rate for VITT? It's zero, that's the point. These aren't normal CVSTs. Multiple independent scientists in Norway, Germany and even the UK have confirmed these are not 1 in a billion chance clusters of CVSTs but are caused by the #OxfordVaccine	48	48
3135	1377182517455810571	train	side-effect	Of course banning it could/will save lives also. European suspension of AstraZeneca vaccine WILL cause Covid deaths [URL]	18	18
3136	1339086005534478337	train	side-effect	"[USER] [USER] [USER] [USER] [USER] foods, tobaccos and the usual products have been known to us for decades. these ""vaccines"" go straight into your blood streams and lord knows if they'll decrease sperm counts, block hormones, cause infertility, babies may come with missing limbs, saggy skins, cause wrinkles, etc"	49	49
3137	1403732612099842065	train	ineffective	Instead of admitting less than adequate science communication, [USER] is giving jilted lover vibes on twitter. How do you feel that without knowing efficacy , people are taking your vaccine. I am sure it is efficacious but where is the data? [URL]	42	42
3138	1428844191933730816	train	mandatory	[USER] Totally agree. I am double vaxxed with AstraZeneca and I am disgusted that the government can force a medical procedure without consent.	23	23
3139	1392805668348911623	train	ineffective	[USER] [USER] Also cannot let the companies dictate the thought process behind it. Moderna CEO will no doubt be shouting about antibody levels 12 months post-vaccination, but whatever that drop is may represent zero erosion of immunity.	37	37
3140	1375895180327329794	train	side-effect	[USER] [USER] [USER] Imagine this... because I am not worried about myself, but imagine if your kids got vaxxed and then you find out they are infertile, or that your entire family line has been genetically altered and can never be returned. I couldn't live with that.	47	47
3141	1286961746557702145	train	ineffective,mandatory	[USER] I fear #MandatoryMasks are simply a distraction from what is coming - #MandatoryVaccines. We must stop being distracted by what is essentially a stepping stone (that isn't even being enforced) and start to gather some meaningful opposition against the latter	41	41
3142	1401664635636432900	train	side-effect	[URL] I have chills, and fever.....side-effects from the Pfizer vaccine [URL]	11	11
3143	1374669567633584134	train	mandatory	"[USER] Once these passports are deployed they are never going away. They are a gateway to digital identification. The ""way to open up society"" argument is how people are getting behind them, but it will only be open to those that agree to regular vaccination and these digital systems."	49	49
3144	1376101954561130497	train	side-effect	*Norwegian experts say deadly blood clots were caused by the AstraZeneca covid vaccine “Our theory that this is a powerful immune response most likely triggered by the vaccine, has been confirmed”, says professor and chief physician Pål Andre Holme	39	39
3145	1303527874708660224	train	side-effect,political	Trial by oxford has been stopped as trial patient suffered Covid with their vaccine trial & Mafia was advertising that [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Immunity is the long term remedy-Stop Fraud	37	37
3146	1285217143915782144	train	side-effect	"*Can train immune system* Look at the above word ""train"". Doesn't that scare you? Can train to do one thing & untrain another? And development in such short time? There are nine different strains right now. Why haven't Glaxo or Pfizer made progress? [URL]"	44	44
3147	1351086263311486978	train	ineffective	[USER] [USER] [USER] Sorry Hayden but their seems to some confusion on vaccines. 1. Not all vaccines are equal. For example an Oxford AstraZeneca vaccine may improve YOUR health outcomes BUT it does not mean you could not be infected or then transmit the virus. This is why efficacy is important 62.8%	52	52
3148	1307045616594415619	train	none	[USER] He's right. He knows most of the population does not want a COVID vaccine. There will be plenty left over for you Jim.	24	24
3149	1372959229783506945	train	mandatory	[USER] [USER] I feel Ppl fish in fear. Some maybe for attention. Trump radicalized mask, then kept pushing vaccine Cos, who said day 1 we won't send it if we aren't sure. Ppl don't get it would destroy them. COVID has a good chance at killing you, not the shot.	50	50
3150	1338480558129614848	train	ingredients	i want to know why the #Pfizer #vaccine is technically not also a #virus. someone said it does not reproduce itself but that is not true. it enters a cell and tells it to make the s-protein spike of the #SARSCoV2 virus, which then leaves the cell and does the same to other cell	54	54
