index,ID,tweet,tweet_clean,tweet_raw_len,tweet_clean_len,split,ineffective,unnecessary,pharma,rushed,side-effect,mandatory,country,ingredients,political,none,conspiracy,religious
2669,1257638552948617220,@BillGates You ain't de saviour of the workd and will never be so stop trying so hard to be one.. Like these vaccines will cure corona virus 🙄,[USER] You ain't de saviour of the workd and will never be so stop trying so hard to be one.. Like these vaccines will cure corona virus face with rolling eyes,28,31,train,1,0,0,0,0,0,0,0,0,0,0,0
2670,1350089921256632321,"4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid-19 jab, prompting FDA to recommend ‘surveillance for cases' Four trial participants who received the Pfizer Covid-19 vaccine experienced facial paralysis, according to the Food and Drug Adm… https://t.co/XtGmcSVmyI","4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid-19 jab, prompting FDA to recommend ‘surveillance for cases' Four trial participants who received the Pfizer Covid-19 vaccine experienced facial paralysis, according to the Food and Drug Adm… [URL]",37,37,train,0,0,0,0,1,0,0,0,0,0,0,0
2671,1367328976318906374,"Catholic leaders in New Orleans and St. Louis are advising Catholics that the COVID-19 vaccine from Johnson & Johnson is ""morally compromised"" because it's produced using cell lines developed from aborted fetuses. https://t.co/C0V32u0myl https://t.co/L5vVVHmvTK","Catholic leaders in New Orleans and St. Louis are advising Catholics that the COVID-19 vaccine from Johnson & Johnson is ""morally compromised"" because it's produced using cell lines developed from aborted fetuses. [URL] [URL]",34,34,train,0,0,0,0,0,0,0,1,0,0,0,1
2672,1355212951528108032,"OC health care worker dies after receiving 2nd COVID-19 vaccine shot; official cause of death pending( this, this makes me so freaking sad)! All lives matter. This should never happen. Period!!! https://t.co/Ejvj64QOg9","OC health care worker dies after receiving 2nd COVID-19 vaccine shot; official cause of death pending( this, this makes me so freaking sad)! All lives matter. This should never happen. Period!!! [URL]",32,32,train,0,0,0,0,1,0,0,0,0,0,0,0
2673,1368015342430224387,"Some states are starting to re-open back to 100% capacity, this seems like plan to get some people diagnosed w/ covid just that they can administer the vaccine to people","Some states are starting to re-open back to 100% capacity, this seems like plan to get some people diagnosed w/ covid just that they can administer the vaccine to people",30,30,train,0,0,0,0,0,1,0,0,0,0,0,0
2674,1262752208845598724,@IngrahamAngle Moderna Vaccine is dangerous Because it makes a permanate change to a humans Ribosomal DNA.The vaccine is the Very First Use of a MRNA vaccine and it is being Rushed to market within 6 months.The MRNA changes Ribosomal RNA that will be passed from one gen of Humans to the next.,[USER] Moderna Vaccine is dangerous Because it makes a permanate change to a humans Ribosomal DNA.The vaccine is the Very First Use of a MRNA vaccine and it is being Rushed to market within 6 months.The MRNA changes Ribosomal RNA that will be passed from one gen of Humans to the next.,52,52,train,0,0,0,0,1,0,0,0,0,0,0,0
2675,1328438871982477318,"@lynnv378 Absolutely. If Moderna was connected to that, I want none of it. But it seems it wasn’t It was a global effort, with NIH involved. Long before Agolf acknowledged the need for one. https://t.co/HZy9vPhbOt","[USER] Absolutely. If Moderna was connected to that, I want none of it. But it seems it wasn’t It was a global effort, with NIH involved. Long before Agolf acknowledged the need for one. [URL]",35,35,train,0,0,0,1,0,0,0,0,0,0,0,0
2676,1094294615711236096,"@augustus_divus @HoarseWisperer Please don't be so harsh. I vaccinated my children but one of them had severe allergic reactions to a vaccine ingredient.  If he has children, should he be forced to vaccinate them even at the risk of his children having a similar life-threatening reaction?","[USER] [USER] Please don't be so harsh. I vaccinated my children but one of them had severe allergic reactions to a vaccine ingredient. If he has children, should he be forced to vaccinate them even at the risk of his children having a similar life-threatening reaction?",46,46,train,0,0,0,0,1,1,0,1,0,0,0,0
2677,1348335223709134848,"Can't @10DowningStreet @BorisJohnson see that by using age old Ayurvedic immunity boosters like ""giloy,Ashwagandha,turmeric, Chywanprash India has only 1death per million compared to 50 in West & 99% recovery from Covid. Why UK want to kill it's citizens & use dangerous vaccine?","Can't [USER] [USER] see that by using age old Ayurvedic immunity boosters like ""giloy,Ashwagandha,turmeric, Chywanprash India has only 1death per million compared to 50 in West & 99% recovery from Covid. Why UK want to kill it's citizens & use dangerous vaccine?",42,42,train,0,0,0,0,1,0,0,0,0,0,0,0
2678,1261752281092915200,"@realDonaldTrump @LindseyGrahamSC Old news, move forward and shine bright by showing the country which party really sides with small businesses and people’s civil liberties. Don’t side with big pharma vaccines or therapeutics during this COVID scandal and fire Fauci once you’re president again. #MyBodyMyChoice","[USER] [USER] Old news, move forward and shine bright by showing the country which party really sides with small businesses and people’s civil liberties. Don’t side with big pharma vaccines or therapeutics during this COVID scandal and fire Fauci once you’re president again. #MyBodyMyChoice",44,44,train,0,0,1,0,0,0,0,0,0,0,0,0
2679,1339076227919908866,"@JoshuaHosler Never had the the flu vaccine Reports are that if you get the Covid vaccine you have to be tracked. If these reports are true, my answer is heck no","[USER] Never had the the flu vaccine Reports are that if you get the Covid vaccine you have to be tracked. If these reports are true, my answer is heck no",31,31,train,0,0,0,0,0,0,0,0,0,0,1,0
2680,1420412921352425477,@gladstone_noble @OscarNMFranklin @mikehoganmedia Every vaccine is different - the old fashioned way was to give dead virus which **would result in an immune response. For Covid Sputnik is one of these. Other vaccines use a live but very weakened virus. No Covid vaccines use this method.,[USER] [USER] [USER] Every vaccine is different - the old fashioned way was to give dead virus which **would result in an immune response. For Covid Sputnik is one of these. Other vaccines use a live but very weakened virus. No Covid vaccines use this method.,46,46,train,0,0,0,0,1,0,0,0,0,0,0,0
2681,1381025393453330433,@ianrweeks @MattHancock @BorisJohnson The terrible Covid vaccine deaths & side effects detailed by victims’ families on this FB site will leave you in no doubt the extent of injuries is seriously underreported. https://t.co/VqQZA0oxP2,[USER] [USER] [USER] The terrible Covid vaccine deaths & side effects detailed by victims’ families on this FB site will leave you in no doubt the extent of injuries is seriously underreported. [URL],33,33,train,0,0,0,0,1,0,0,0,0,0,0,0
2682,1366150839316832258,"Johnson & Johnson can’t even make a baby powder without it causing ovarian cancer, so I’d be damned if I trust their vaccine","Johnson & Johnson can’t even make a baby powder without it causing ovarian cancer, so I’d be damned if I trust their vaccine",23,23,train,0,0,1,0,0,0,0,0,0,0,0,0
2683,1344057921773182976,@R3KT_L3SS @Hastes @Timcast My recommendation is just wait. Make a decision based on the data. If you are going to get a vaccine I wouldn't get an mRNA one we have no long-term safety data for that type of vaccine. Novavax looks safer based on parliamentary phase 2 data. Phase 3 trial just started.,[USER] [USER] [USER] My recommendation is just wait. Make a decision based on the data. If you are going to get a vaccine I wouldn't get an mRNA one we have no long-term safety data for that type of vaccine. Novavax looks safer based on parliamentary phase 2 data. Phase 3 trial just started.,54,54,train,0,0,0,1,0,0,0,1,0,0,0,0
2684,1375660446380855301,"@brikeilarcnn If you were a TRUE JOURNALIST, you'd approach the vaccine from ALL SIDES. I've looked into ""DEPOPULATION"" GATES . It's obvious people are DYING right after getting the vaccine and Astra Zeneca has been HALTED. Research TRANSHUMANISM . I WILL NEVER BE VAXXED!!","[USER] If you were a TRUE JOURNALIST, you'd approach the vaccine from ALL SIDES. I've looked into ""DEPOPULATION"" GATES . It's obvious people are DYING right after getting the vaccine and Astra Zeneca has been HALTED. Research TRANSHUMANISM . I WILL NEVER BE VAXXED!!",44,44,train,0,0,0,0,1,0,0,0,0,0,1,0
2685,1363905261073752064,"Well what evidence is there to show the vaccine is working? Why wasn't it all down to us being in lockdown, staying away from each other & kids off school?","Well what evidence is there to show the vaccine is working? Why wasn't it all down to us being in lockdown, staying away from each other & kids off school?",30,30,train,1,0,0,0,0,0,0,0,0,0,0,0
2686,1341914162000179200,@GovMikeDeWine They're trying to put us all in positions to where taking the vaccine is the best option. You have stock in Pfizer im guessing. They stand to make billions with 0 liability.Wonder how much you'll make.Please step down and give a normal American your position.,[USER] They're trying to put us all in positions to where taking the vaccine is the best option. You have stock in Pfizer im guessing. They stand to make billions with 0 liability.Wonder how much you'll make.Please step down and give a normal American your position.,46,46,train,0,0,1,0,0,0,0,0,0,0,0,0
2687,1248086625621626881,"I don’t believe for one second the models or the death toll numbers from COVID-19 being released by our government or MSM.   Those people lying to our President, have one agenda: destroy @realDonaldTrump, and sell a vaccine.   Falsifying death certificates?   Wow.  https://t.co/meFd53YRdy","I don’t believe for one second the models or the death toll numbers from COVID-19 being released by our government or MSM. Those people lying to our President, have one agenda: destroy [USER] , and sell a vaccine. Falsifying death certificates? Wow. [URL]",42,43,train,0,0,0,0,0,0,0,0,1,0,0,0
2688,1333332608399368192,@MattHancock We don't need a vaccine you utter buffoon. Covid has a survival rate of over 99%.,[USER] We don't need a vaccine you utter buffoon. Covid has a survival rate of over 99%.,17,17,train,0,1,0,0,0,0,0,0,0,0,0,0
2689,1417080583679795202,@ciaranofaolain @newschambers But will there be truly informed consent? There are serious risks for younger people with the AZ-BioNTech vaccine. It's one of the things I write about at length in this (now massive) tome about Covid vaccination: https://t.co/nAbJHWICh8,[USER] [USER] But will there be truly informed consent? There are serious risks for younger people with the AZ-BioNTech vaccine. It's one of the things I write about at length in this (now massive) tome about Covid vaccination: [URL],39,39,train,0,0,0,0,1,0,0,0,0,0,0,0
2690,1327076471203094528,I pass on Pfizer after waiting until after Election Day to say they had a vaccine! Fk Pfizer!,I pass on Pfizer after waiting until after Election Day to say they had a vaccine! Fk Pfizer!,18,18,train,0,0,1,0,0,0,0,0,1,0,0,0
2691,1365448235297296384,"@TGAgovau A BioNTech = is Nano Technology to Track you, Harvest and mutate your DNA and control your bodily functions ie Hormones It is Not and Never Was a Flu Vaccine https://t.co/WT2tT2OgXD","[USER] A BioNTech = is Nano Technology to Track you, Harvest and mutate your DNA and control your bodily functions ie Hormones It is Not and Never Was a Flu Vaccine [URL]",32,32,train,0,0,0,0,1,0,0,1,0,0,1,0
2692,1262390941077442563,"🚨Moderna-Gates&Fauci-just announced their new vacc,an MRNA is progressing well.This has not been properly tested on humans.This MRNA will bind with your DNA,changing your DNA forever.Noone knows what will happen.Whoever takes it are human Guinea Pigs.Gates says~ 750,000 will die","police car light Moderna-Gates&Fauci-just announced their new vacc,an MRNA is progressing well.This has not been properly tested on humans.This MRNA will bind with your DNA,changing your DNA forever.Noone knows what will happen.Whoever takes it are human Guinea Pigs.Gates says~ 750,000 will die",39,42,train,0,0,0,1,1,0,0,0,0,0,0,0
2693,1253869839191547907,"@TheAllianceShop We are Rights activists, from basic rights to vaccine mandates etc every single one of us is against vaccines due to our personal experiences and research as to why our experiences happened in the first place. Everyone deserves to know ingredients & affects","[USER] We are Rights activists, from basic rights to vaccine mandates etc every single one of us is against vaccines due to our personal experiences and research as to why our experiences happened in the first place. Everyone deserves to know ingredients & affects",44,44,train,0,0,0,0,1,1,0,1,0,0,0,0
2694,1339075079016214528,@TheBlackChannel Genocide. That's what this vaccine is especially the Moderna vaccine being pushed by Bill and Melinda Foundation. They want to get rid of those that are seen as a burden to the economy.,[USER] Genocide. That's what this vaccine is especially the Moderna vaccine being pushed by Bill and Melinda Foundation. They want to get rid of those that are seen as a burden to the economy.,34,34,train,0,0,1,0,0,1,0,0,0,0,1,0
2695,1322710762964492288,"Dr Mike Yeadon Former CSO & VP Allergy Respiratory Research Pfizer Globa... https://t.co/ZmAHMWJbP4 No excess deaths, stop mass PCR and this will end in 3 weeks. Almost have heard immunity, healthy people heal, don’t need V@x! Illegal in international law to make mandatory!","Dr Mike Yeadon Former CSO & VP Allergy Respiratory Research Pfizer Globa... [URL] No excess deaths, stop mass PCR and this will end in 3 weeks. Almost have heard immunity, healthy people heal, don’t need V [USER] ! Illegal in international law to make mandatory!",43,45,train,0,1,0,0,0,1,0,0,0,0,0,0
2696,1415071197088210946,"@AlexBerenson This elderly woman survived all of 2020 without Covid, received both doses of Moderna in 2121, tested positive for Covid 41 days after the 2nd dose, died. https://t.co/WNxPw2JCUB","[USER] This elderly woman survived all of 2020 without Covid, received both doses of Moderna in 2121, tested positive for Covid 41 days after the 2nd dose, died. [URL]",29,29,train,1,0,0,0,1,0,0,0,0,0,0,0
2697,1303035078348541957,@SheriAWilkinson Yes just never a Covid vaccine,[USER] Yes just never a Covid vaccine,7,7,train,0,0,0,0,0,0,0,0,0,1,0,0
2698,1260586320121995264,"@CeliaFarber My current drumbeat Covid-19 is a SARS variant If over all these decades they haven't been able to develop a vaccine for any SARS variant, why would they suddenly be successful now? I'm skeptical. If they claim they have I suspect they'll be selling snake oil. Who's to know?","[USER] My current drumbeat Covid-19 is a SARS variant If over all these decades they haven't been able to develop a vaccine for any SARS variant, why would they suddenly be successful now? I'm skeptical. If they claim they have I suspect they'll be selling snake oil. Who's to know?",50,50,train,0,0,0,1,0,0,0,0,0,0,0,0
2699,1255145835836235780,"@maddeferb @WittyM @loudogg94 @BillFOXLA @FOXLA Lol. The flu vaccine guesses at which strains will be prevalent every year and they usually get it 40% correct. Hence all the dead people. If the flu vaccine worked so well, why did 80k die in the US in 2018, genius? I'm excited to hear your brilliant response.","[USER] [USER] [USER] [USER] [USER] Lol. The flu vaccine guesses at which strains will be prevalent every year and they usually get it 40% correct. Hence all the dead people. If the flu vaccine worked so well, why did 80k die in the US in 2018, genius? I'm excited to hear your brilliant response.",54,54,train,0,0,0,0,1,0,0,0,0,0,0,0
2700,1418820208127619080,"@USATODAY Pfizer is only 39 percent effective against the variant. Vaccinated residents of nursing homes are dying again. BIDEN, WHERE IS THE SAFE AND EFFECTIVE VACCINE?","[USER] Pfizer is only 39 percent effective against the variant. Vaccinated residents of nursing homes are dying again. BIDEN, WHERE IS THE SAFE AND EFFECTIVE VACCINE?",26,26,train,1,0,0,0,1,0,0,0,0,0,0,0
2701,1374704622389039105,"They spent so many years making sure that society would ridicule people that question vaccines, that when it came to Really count for a vaccine that Didn’t go through the tests, the questioners were Again ridiculed by the Pavlovian reaction of the mob. Zero thinking involved. 🌍","They spent so many years making sure that society would ridicule people that question vaccines, that when it came to Really count for a vaccine that Didn’t go through the tests, the questioners were Again ridiculed by the Pavlovian reaction of the mob. Zero thinking involved. globe showing Europe-Africa",47,49,train,0,0,0,1,0,0,0,0,0,0,0,0
2702,1367203135169703937,U.S. Catholic leaders urge worshipers not to use Johnson & Johnson COVID-19 vaccine https://t.co/3M47YQnQ0k,U.S. Catholic leaders urge worshipers not to use Johnson & Johnson COVID-19 vaccine [URL],14,14,train,0,0,0,0,0,0,0,0,0,0,0,1
2703,1284294321139789825, https://t.co/lxv6SHcc5k Bill Gates opens the door for a sketchy biotech company in Trump's wild west of vaccine development. Novavax is handed $1.5 billion. Company has never had a successful attempt at vaccine development. Gates needs to butt out. Robber baron is his field.,[URL] Bill Gates opens the door for a sketchy biotech company in Trump's wild west of vaccine development. Novavax is handed $1.5 billion. Company has never had a successful attempt at vaccine development. Gates needs to butt out. Robber baron is his field.,43,43,train,1,0,0,0,0,0,0,0,0,0,0,0
2704,1364651292728172548,@daniel14f1 @SkyNews Think you meant the vaccinated and the ones who enjoy lockdowns and deaths? Happy to help 👍🏼,[USER] [USER] Think you meant the vaccinated and the ones who enjoy lockdowns and deaths? Happy to help thumbs up medium-light skin tone,19,23,train,0,0,0,0,0,0,0,0,0,1,0,0
2705,1416040553083457540,"@Jeremy_Hunt like for example, injecting everyone with full spike covid vaccines, known to be toxic when better options are available - novavax & RBD vaccines.","[USER] like for example, injecting everyone with full spike covid vaccines, known to be toxic when better options are available - novavax & RBD vaccines.",25,25,train,0,0,0,0,1,0,0,0,0,0,0,0
2706,1331596970876674049,"Have you ever heard of the ""Trovan saga"" in Kano, 1996? Pfizer, the company that just developed COVID-19 vaccine unethically and illegally tested it's newly developed antibiotic, Trovan, on hundreds of children with meningitis which resulted in deaths.","Have you ever heard of the ""Trovan saga"" in Kano, 1996? Pfizer, the company that just developed COVID-19 vaccine unethically and illegally tested it's newly developed antibiotic, Trovan, on hundreds of children with meningitis which resulted in deaths.",38,38,train,0,0,1,0,1,0,0,0,0,0,0,0
2707,1347872014032384002,"REASONS TO INJECT COVID-19 VACCINE 5. EXPERIMENTAL RNA The Moderna vaccine, pushed by Dr. Anthony Fauci, and financed by Bill Gates, used an experimental mRNA technology that claimed to allow rapid deployment without the usual pre-clinical and animal studies. #vaccine #COVID19","REASONS TO INJECT COVID-19 VACCINE 5. EXPERIMENTAL RNA The Moderna vaccine, pushed by Dr. Anthony Fauci, and financed by Bill Gates, used an experimental mRNA technology that claimed to allow rapid deployment without the usual pre-clinical and animal studies. #vaccine #COVID19",41,41,train,0,0,0,1,0,0,0,0,0,0,0,0
2708,1366002512206127107,"@PeoplesMomentum @GowerRogers Who is the genius with all the facts? A vaccine rushed into an area fearing the worse because thsts what they've been led to believe they need. Placebos come at a price. Errors made. They're saving face.  Some people do die normally. Flue. Pneumonia. Old age & yes, suicides too⚖","[USER] [USER] Who is the genius with all the facts? A vaccine rushed into an area fearing the worse because thsts what they've been led to believe they need. Placebos come at a price. Errors made. They're saving face. Some people do die normally. Flue. Pneumonia. Old age & yes, suicides too balance scale",52,54,train,0,0,1,0,0,0,0,0,0,0,0,0
2709,1339756044583661569,Why should we take the vaccine when not even the CEO of Pfizer will?,Why should we take the vaccine when not even the CEO of Pfizer will?,14,14,train,0,0,0,0,0,0,0,0,0,1,0,0
2710,1376851963300696067,not Astra Zeneca vaccine https://t.co/GghMQxVuyj via @YouTube i dont want 2 be #vaccinated with #AstraZenaca #vaccine #vaccination #vaccines #COVID19 #COVID #coronavirus #Covid_19 #COVIDー19 #death #pandemic #Impfdesaster #Impfung #impfschaden #UnitedStates #Australia #Cancer😷,not Astra Zeneca vaccine [URL] via [USER] i dont want 2 be #vaccinated with #AstraZenaca #vaccine #vaccination #vaccines #COVID19 #COVID #coronavirus #Covid 19 #COVIDー19 #death #pandemic #Impfdesaster #Impfung #impfschaden #UnitedStates #Australia #Cancer face with medical mask,31,36,train,0,0,1,0,0,0,0,0,0,0,0,0
2711,1355348008838303744,"Imagine murdering your wife and still getting the vaccine ahead of my successful, elderly  philanthropic parents who’ve devoted their entire life’s earnings to their church and their community. Ask me again why my Mom is refusing the vaccine.","Imagine murdering your wife and still getting the vaccine ahead of my successful, elderly philanthropic parents who’ve devoted their entire life’s earnings to their church and their community. Ask me again why my Mom is refusing the vaccine.",38,38,train,0,0,0,0,0,0,0,0,0,1,0,0
2712,1374651889288146944,"@MaidmentRos @JudexXavier This is utterly terrifying, children’s health put at risk by an un-trialled vaccine, where scientists won’t know the outcome for another 3 years! Children have no say, they are at the mercy of their parents Covid fears. I feel this is like Germany in the late 1930’s.","[USER] [USER] This is utterly terrifying, children’s health put at risk by an un-trialled vaccine, where scientists won’t know the outcome for another 3 years! Children have no say, they are at the mercy of their parents Covid fears. I feel this is like Germany in the late 1930’s.",49,49,train,0,0,0,1,0,0,0,0,0,0,0,0
2713,1354464914094632960,"What investigation -- so you can say the vaccine didn't do it? Tim Zook, a resident of Orange who worked at an acute care medical center, had a reaction within hours of his second Pfizer-BioNTech shot. He spiraled downward and died four days later. https://t.co/JUKOCrKOTb https://t.co/EQoVPm8sgg","What investigation -- so you can say the vaccine didn't do it? Tim Zook, a resident of Orange who worked at an acute care medical center, had a reaction within hours of his second Pfizer-BioNTech shot. He spiraled downward and died four days later. [URL] [URL]",46,46,train,0,0,0,0,1,0,0,0,0,0,0,0
2714,1344041796091998210,"@doctor_oxford You are going to mass inject vaccines that are so kak the companies who make them refuse to back them ? ""we as a company simply cannot take the risk if in ... four years the vaccine is showing side effects” : https://t.co/x85w0DDrAp Can you imagine how that makes us feel?","[USER] You are going to mass inject vaccines that are so kak the companies who make them refuse to back them ? ""we as a company simply cannot take the risk if in ... four years the vaccine is showing side effects” : [URL] Can you imagine how that makes us feel?",52,52,train,0,0,1,0,1,0,0,0,0,0,0,0
2715,1347198277515669504,"Actually, its the software that will be downloaded to the human body from Moderna's Covid-19 vaccine that will lead to the ruined of America; that vaccine alone will forever change an individual's DNA.","Actually, its the software that will be downloaded to the human body from Moderna's Covid-19 vaccine that will lead to the ruined of America; that vaccine alone will forever change an individual's DNA.",33,33,train,0,0,0,0,1,0,0,0,0,0,1,0
2716,1319239942908805120,"Fake Placebo Meningitis Vaccine May Have Killed Healthy 28 Year Old Brazilian Covid Vaccine Volunteer That's the headline Reuters should have written, instead of AstraZeneca COVID-19 vaccine trial Brazil volunteer dies, trial to continue. If you ask an… https://t.co/2ZVCAZDgWs","Fake Placebo Meningitis Vaccine May Have Killed Healthy 28 Year Old Brazilian Covid Vaccine Volunteer That's the headline Reuters should have written, instead of AstraZeneca COVID-19 vaccine trial Brazil volunteer dies, trial to continue. If you ask an… [URL]",39,39,train,0,0,0,0,1,0,0,0,0,0,0,0
2717,1350019232629747712,"'COVID-19 Vaccines: PEG Likely the Culprit Behind Severe Allergic Reactions?' https://t.co/w4G105KoSl "" REMOTE chance that the Moderna COVID-19 Vaccine could cause a severe allergic reaction"" 4/","'COVID-19 Vaccines: PEG Likely the Culprit Behind Severe Allergic Reactions?' [URL] "" REMOTE chance that the Moderna COVID-19 Vaccine could cause a severe allergic reaction"" 4/",26,26,train,0,0,0,0,1,0,0,0,0,0,0,0
2718,1377947420626198531,"@NormanTShenley @wordwhisperer Swiss Policy Research: ""Little is still known about the long-term safety profile of covid vaccines. Back in 2009/2010, it took one year for the public to learn about neurological damages caused by swine flu vaccine adjuvants.""","[USER] [USER] Swiss Policy Research: ""Little is still known about the long-term safety profile of covid vaccines. Back in 2009/2010, it took one year for the public to learn about neurological damages caused by swine flu vaccine adjuvants.""",38,38,train,0,0,0,0,1,0,0,0,0,0,0,0
2719,1363920931270381572,@VAKruta @MeghanMcCain Because 70+ million idiots have been ignoring protocols from the jump & don't need further encouraging The vaccine is not a silver bullet/ panacea Trumps gone now can common sense be returned to these conversations please,[USER] [USER] Because 70+ million idiots have been ignoring protocols from the jump & don't need further encouraging The vaccine is not a silver bullet/ panacea Trumps gone now can common sense be returned to these conversations please,38,38,train,1,0,0,0,0,0,0,0,0,0,0,0
2720,1297969696059404288,@DavidSherwin10 @MissNachez @raumcom @cgrace29253014 @WhiteHouse @realDonaldTrump And a vaccine would do nothing for those people. It would only make things far worse,[USER] [USER] [USER] [USER] [USER] [USER] And a vaccine would do nothing for those people. It would only make things far worse,22,22,train,1,0,0,0,0,0,0,0,0,0,0,0
2721,1330929886962315268,@ProfKarolSikora What people are too stupid to realise is that we’re all going to be fobbed off with a massively inferior Oxford vaccine.,[USER] What people are too stupid to realise is that we’re all going to be fobbed off with a massively inferior Oxford vaccine.,23,23,train,1,0,0,0,0,0,0,0,0,0,0,0
2722,1326371522391519233,"Now about this Pfizer ""vaccine"". Who is the government tryna give this to again. By my calculations, the people who would want it are the folks who never got Covid19. Be careful of folks giving you a vaccine that will ""protect"" you from a virus for which you already had it. https://t.co/zdJqKENupA","Now about this Pfizer ""vaccine"". Who is the government tryna give this to again. By my calculations, the people who would want it are the folks who never got Covid19. Be careful of folks giving you a vaccine that will ""protect"" you from a virus for which you already had it. [URL]",52,52,train,0,0,0,0,0,0,0,0,0,1,0,0
2723,1363946645243658241,"no possible way to deal with coronavirus other than take a rushed Big Pharma experimental vaccine where the manufacturers are protected from indemnification, or manufacture your own vaccine","no possible way to deal with coronavirus other than take a rushed Big Pharma experimental vaccine where the manufacturers are protected from indemnification, or manufacture your own vaccine",28,28,train,0,0,0,1,0,0,0,0,0,0,0,0
2724,1414938453075189762,Well @BorisJohnson where are all the autopsies after the covid vaccine deaths? https://t.co/UJd8PSVB5o,Well [USER] where are all the autopsies after the covid vaccine deaths? [URL],13,13,train,0,0,0,0,1,0,0,0,0,0,0,0
2725,1376942466960650246,Anyone got a PDF fillable of a Covid Vaccination card? I'd like to print off a bunch for the neighborhood because we aren't taking the vaccine. Have no problem at all passing off fake ones.,Anyone got a PDF fillable of a Covid Vaccination card? I'd like to print off a bunch for the neighborhood because we aren't taking the vaccine. Have no problem at all passing off fake ones.,35,35,train,0,0,0,0,0,0,0,0,0,1,0,0
2726,1434270163113758720,AstraZeneca COVID Vaccine May Work as Cancer Treatment OMG no one is safe from the covid vaccines.. https://t.co/hlkVETTGim,AstraZeneca COVID Vaccine May Work as Cancer Treatment OMG no one is safe from the covid vaccines.. [URL],18,18,train,0,0,0,0,1,0,0,0,0,0,0,0
2727,1285389610563047426,Or are they preparing you for the infertility that the Covid vaccine will cause? Who wants to volunteer???,Or are they preparing you for the infertility that the Covid vaccine will cause? Who wants to volunteer???,18,18,train,0,0,0,0,1,0,0,0,0,0,0,0
2728,1367106700604538885,Johnson & Johnson COVID vaccine morally wrong? Catholic bishops caution just that https://t.co/LW3LUR8xUl #FoxNews/ I will NOT take this vaccine. I refuse.,Johnson & Johnson COVID vaccine morally wrong? Catholic bishops caution just that [URL] #FoxNews/ I will NOT take this vaccine. I refuse.,22,22,train,0,0,0,0,0,0,0,0,0,0,0,1
2729,1374836331759738881,"They made a vaccine that doesn’t make you immune from contracting the virus LOL  As a matter of fact you can take the vaccine right now & still contract the virus minutes later LMFAO  They told you people it prevent “sEveRe ReAcTiOnS” LEMAOOO  At the end of the day, it’s BUSINESS","They made a vaccine that doesn’t make you immune from contracting the virus LOL As a matter of fact you can take the vaccine right now & still contract the virus minutes later LMFAO They told you people it prevent “sEveRe ReAcTiOnS” LEMAOOO At the end of the day, it’s BUSINESS",51,51,train,1,0,1,0,0,0,0,0,0,0,0,0
2730,1287874325752602624,@MysterySolvent With him nothing surprises me but I will not take a vaccine sorry it’s being rushed .  I have a lot of masks I am good wearing one.,[USER] With him nothing surprises me but I will not take a vaccine sorry it’s being rushed . I have a lot of masks I am good wearing one.,29,29,train,0,0,0,1,0,0,0,0,0,0,0,0
2731,1369108334993940481,"@JakeAnbinder @sarahhollowell I’m pregnant, so I’m both under increased risk of COVID and in a situation where the vaccine “probably won’t have side effects, but hasn’t been tested for pregnancy.” Like every other medication under the sun...","[USER] [USER] I’m pregnant, so I’m both under increased risk of COVID and in a situation where the vaccine “probably won’t have side effects, but hasn’t been tested for pregnancy.” Like every other medication under the sun...",37,37,train,0,0,0,1,0,0,0,0,0,0,0,0
2732,1319547646193881088,"I'd love this to be true. But if a vaccine could be developed in 10 months, why don't we have a perfect flu vaccine by now? No way I'll be taking this. Oxford vaccine works perfectly by safely triggering an immune response https://t.co/1sSflZQoQY via @MailOnline","I'd love this to be true. But if a vaccine could be developed in 10 months, why don't we have a perfect flu vaccine by now? No way I'll be taking this. Oxford vaccine works perfectly by safely triggering an immune response [URL] via [USER]",45,45,train,0,0,0,1,0,0,0,0,0,0,0,0
2733,1334843602816692224,"@Elfwurm @dwilliam9940 To be called selfish for not having said vaccine is laughable,it’s selfish to expect me to risk my body with a new vaxx when I’m healthy, to help make another feel safer. My duty is 2 my kids & family,to be there 4 them and covid is little risk to me,the vaxx is more of a concern","[USER] [USER] To be called selfish for not having said vaccine is laughable,it’s selfish to expect me to risk my body with a new vaxx when I’m healthy, to help make another feel safer. My duty is 2 my kids & family,to be there 4 them and covid is little risk to me,the vaxx is more of a concern",59,59,train,0,1,0,0,0,0,0,0,0,0,0,0
2734,1253100218322731015,@greggutfeld Not THIS human! Just since the corona virus hit American shores it has manifested itself into at least 30 different strains. That's one of the ways smartbugs survive. There's no way to know exactly which strain this vaccine will cover. NOPE! NOT FOR ME!,[USER] Not THIS human! Just since the corona virus hit American shores it has manifested itself into at least 30 different strains. That's one of the ways smartbugs survive. There's no way to know exactly which strain this vaccine will cover. NOPE! NOT FOR ME!,45,45,train,1,0,0,0,0,0,0,0,0,0,0,0
